profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,actual_retention,SU2-HaarU4-brickwork,2,0.25764415014940895,0.2790162891051844,0.021372138955775444
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,deff_pairwise,RY-RZ-CZ-line,2,40.58163894057497,45.822778943081445,5.2411400025064765
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,deff_pairwise,SU2-CNOT-line,2,40.58163894057497,32.77605626724237,-7.8055826733326015
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,deff_pairwise,SU2-HaarU4-brickwork,2,40.58163894057497,43.14608161140109,2.564442670826118
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,pairwise_purity,RY-RZ-CZ-line,2,0.02662446828680282,0.023107520341263767,-0.0035169479455390527
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,pairwise_purity,SU2-CNOT-line,2,0.02662446828680282,0.031008101480586255,0.004383633193783435
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,pairwise_purity,SU2-HaarU4-brickwork,2,0.02662446828680282,0.025757783038558447,-0.000866685248244372
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,sample_covariance_purity,RY-RZ-CZ-line,2,0.03676379674214861,0.03328348367104225,-0.0034803130711063557
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,sample_covariance_purity,SU2-CNOT-line,2,0.03676379674214861,0.04110176709016346,0.00433797034801485
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,sample_covariance_purity,SU2-HaarU4-brickwork,2,0.03676379674214861,0.035906139465240114,-0.0008576572769084939
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,trC3_u_stat,RY-RZ-CZ-line,2,0.0010689490683994083,0.0008141516344011208,-0.0002547974339982876
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,trC3_u_stat,SU2-CNOT-line,2,0.0010689490683994083,0.0013740454171159583,0.0003050963487165499
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,trC3_u_stat,SU2-HaarU4-brickwork,2,0.0010689490683994083,0.0010186501536811458,-5.029891471826256e-05
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,RY-RZ-CZ-line,2,0.44813248645290754,0.45620467733412884,0.008072190881221297
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,SU2-CNOT-line,2,0.44813248645290754,0.44533948638957777,-0.002793000063329776
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,2,0.44813248645290754,0.4428532956350161,-0.005279190817891466
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,haar_alignment_z,RY-RZ-CZ-line,2,19.324099772098982,7.510826962637236,-11.813272809461747
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,haar_alignment_z,SU2-CNOT-line,2,19.324099772098982,27.88796558629145,8.563865814192468
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,haar_alignment_z,SU2-HaarU4-brickwork,2,19.324099772098982,22.573506767368258,3.2494069952692755
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,RY-RZ-CZ-line,2,0.1164676795611737,0.04220905801866623,-0.07425862154250747
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,SU2-CNOT-line,2,0.1164676795611737,0.16935416214790572,0.05288648258673202
v2_depth,prespecified depth-onset and saturation study,8,1.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,SU2-HaarU4-brickwork,2,0.1164676795611737,0.13783981851694913,0.02137213895577543
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,enhancement,RY-RZ-CZ-line,2,1.5492501576766686,0.9511215897304536,-0.598128567946215
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,enhancement,SU2-CNOT-line,2,1.5492501576766686,1.860422529773518,0.31117237209684934
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,enhancement,SU2-HaarU4-brickwork,2,1.5492501576766686,1.8362063535260338,0.28695619584936516
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,actual_retention,RY-RZ-CZ-line,2,0.04860392651534643,0.02983910869742596,-0.01876481781792047
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,actual_retention,SU2-CNOT-line,2,0.04860392651534643,0.0583661970125025,0.00976227049715607
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,actual_retention,SU2-HaarU4-brickwork,2,0.04860392651534643,0.05760647383611084,0.009002547320764408
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,deff_pairwise,RY-RZ-CZ-line,2,69.50535210115594,80.12126363009028,10.615911528934348
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,deff_pairwise,SU2-CNOT-line,2,69.50535210115594,55.727836408909596,-13.77751569224634
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,deff_pairwise,SU2-HaarU4-brickwork,2,69.50535210115594,72.66695626446794,3.161604163312006
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,pairwise_purity,RY-RZ-CZ-line,2,0.015784691555753634,0.013079950133864229,-0.0027047414218894054
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,pairwise_purity,SU2-CNOT-line,2,0.015784691555753634,0.01852108467898657,0.0027363931232329344
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,pairwise_purity,SU2-HaarU4-brickwork,2,0.015784691555753634,0.015753039854410105,-3.165170134352899e-05
