profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,haar_alignment_z,SU2-HaarU4-brickwork,2,-2.1719212710907763,-2.2754988659218767,-0.1035775948311004
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,RY-RZ-CZ-line,2,-1.9884043002803194e-05,-1.476564773572958e-05,5.118395267073613e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,SU2-CNOT-line,2,-1.9884043002803194e-05,-2.4006975177463703e-05,-4.1229321746605095e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,SU2-HaarU4-brickwork,2,-1.9884043002803194e-05,-2.0879506095216294e-05,-9.954630924131e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,enhancement,RY-RZ-CZ-line,2,0.9521610252888157,0.968369518234379,0.016208492945563258
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,enhancement,SU2-CNOT-line,2,0.9521610252888157,0.9354591334537399,-0.016701891835075866
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,enhancement,SU2-HaarU4-brickwork,2,0.9521610252888157,0.9526544241783284,0.0004933988895126085
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,actual_retention,RY-RZ-CZ-line,2,0.0019759502470325222,0.002009586548865079,3.363630183255686e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,actual_retention,SU2-CNOT-line,2,0.0019759502470325222,0.0019412900305135583,-3.466021651896394e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,actual_retention,SU2-HaarU4-brickwork,2,0.0019759502470325222,0.0019769741617189293,1.0239146864070812e-06
