family,n,k,analysis_status,metric,mean,ci95_low,ci95_high,circuits
RY-RZ-CZ-line,12,1,exploratory_post_hoc,orientation_growth_ratio,0.08554393201362581,0.07321905913837033,0.09704226028499235,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,enhancement,0.9352891090281996,0.9271108537284688,0.943216817839202,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,actual_retention,0.017815030648156132,0.01765551955888286,0.017964743975917238,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,deff_from_pairwise_purity,419.60930327525705,409.59369990504337,429.4342757952596,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,r_times_deff,32729.525655470054,31936.422199064527,33516.5833025336,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,haar_population_sd_rho,0.007340858990054851,0.0072454101955437954,0.007436587852339926,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,population_orientation_z,-8.809937554038415,-9.9251945131076,-7.728048085856633,16
RY-RZ-CZ-line,12,2,exploratory_post_hoc,orientation_growth_ratio,0.04876544410292276,0.042853970857079156,0.05490136140498814,16
RY-RZ-CZ-line,14,1,exploratory_post_hoc,enhancement,0.8741854790008513,0.8540487024117853,0.8952762910585087,12
RY-RZ-CZ-line,14,1,exploratory_post_hoc,actual_retention,0.0007470302573406,0.0007297733346684396,0.0007656918564547242,12
RY-RZ-CZ-line,14,1,exploratory_post_hoc,deff_from_pairwise_purity,637.333104437606,623.3499806312154,650.4971563556155,12
RY-RZ-CZ-line,14,1,exploratory_post_hoc,r_times_deff,8922.663462126484,8724.120152865557,9115.52028430137,12
RY-RZ-CZ-line,14,1,exploratory_post_hoc,haar_population_sd_rho,0.014679197153522365,0.014517974123768413,0.014850476233249357,12
RY-RZ-CZ-line,14,1,exploratory_post_hoc,population_orientation_z,-8.58144789084977,-9.960786671614686,-7.124106402116031,12
RY-RZ-CZ-line,14,1,exploratory_post_hoc,orientation_growth_ratio,0.09079146081600305,0.07532889980868325,0.1053616034746949,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,enhancement,0.9273865432436516,0.9191282723177068,0.9353680910256083,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,actual_retention,0.005943696944429124,0.005890404030152271,0.005995897911194033,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,deff_from_pairwise_purity,637.333104437606,623.1360055941715,650.8045122168884,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,r_times_deff,66919.97596594863,65419.6399771684,68339.44997773772,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,haar_population_sd_rho,0.005345165042782597,0.005285650387988031,0.0054062048388337,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,population_orientation_z,-13.603595861591986,-15.197018623219263,-12.04039206408367,12
RY-RZ-CZ-line,14,2,exploratory_post_hoc,orientation_growth_ratio,0.052546567271711614,0.04676586630265211,0.05852234382094396,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,enhancement,0.8766269483847471,0.8652477733009113,0.8924171409730495,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,actual_retention,0.00021402351681014167,0.00021121252527591126,0.00021779499017633206,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,deff_from_pairwise_purity,901.6677567708115,877.2937202480417,925.348591504039,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,r_times_deff,14426.684108332984,14043.573300586593,14799.844574249297,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,haar_population_sd_rho,0.01170125564704829,0.011546157516687264,0.01186373187694508,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,population_orientation_z,-10.571112195497424,-11.562682270451944,-9.211261057223018,12
RY-RZ-CZ-line,16,1,exploratory_post_hoc,orientation_growth_ratio,0.08785814941084645,0.07657577095877142,0.09590299870569777,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,enhancement,0.9197440393976893,0.9136737067643311,0.9260048052414485,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,actual_retention,0.0019086776433674083,0.0018955864394266317,0.0019217964668983578,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,deff_from_pairwise_purity,901.6677567708115,877.2690980458094,925.3745652998734,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,r_times_deff,122626.81492083035,119379.94075875367,125837.06221261145,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,haar_population_sd_rho,0.004009820471089364,0.0039572190053992,0.0040652798509415765,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,population_orientation_z,-20.042014893808553,-21.634528246975727,-18.35638595604543,12
RY-RZ-CZ-line,16,2,exploratory_post_hoc,orientation_growth_ratio,0.057204445230494276,0.052664537466828226,0.06174790851742091,12
SU2-CNOT-line,6,1,exploratory_post_hoc,enhancement,0.9942262464083731,0.969300183691166,1.0192025521032781,16
SU2-CNOT-line,6,1,exploratory_post_hoc,actual_retention,0.09468821394365454,0.09229682745303086,0.09702916104482129,16
SU2-CNOT-line,6,1,exploratory_post_hoc,deff_from_pairwise_purity,51.041277011084254,50.492100179202666,51.583595532735345,16
SU2-CNOT-line,6,1,exploratory_post_hoc,r_times_deff,306.24766206650554,302.9702422555678,309.45062172506937,16
SU2-CNOT-line,6,1,exploratory_post_hoc,haar_population_sd_rho,0.033222544665730935,0.03227707430329025,0.034151779166309876,16
SU2-CNOT-line,6,1,exploratory_post_hoc,population_orientation_z,-0.17045975461655316,-0.9433858883417683,0.5927603072557969,16
SU2-CNOT-line,6,1,exploratory_post_hoc,orientation_growth_ratio,0.07364165517134627,0.049325975508662,0.09762396565224281,16
SU2-CNOT-line,6,2,exploratory_post_hoc,enhancement,0.9917380030189954,0.9793821404728599,1.0042645413334907,16
SU2-CNOT-line,6,2,exploratory_post_hoc,actual_retention,0.33057933433966513,0.326531401728223,0.3346705588398982,16
SU2-CNOT-line,6,2,exploratory_post_hoc,deff_from_pairwise_purity,51.041277011084254,50.48427579266037,51.57815294412544,16
SU2-CNOT-line,6,2,exploratory_post_hoc,r_times_deff,1071.8668172327693,1060.3258643765619,1083.2826263226946,16
SU2-CNOT-line,6,2,exploratory_post_hoc,haar_population_sd_rho,0.01524354893107236,0.01481800479866016,0.015667812117727983,16
SU2-CNOT-line,6,2,exploratory_post_hoc,population_orientation_z,-0.5489273203617164,-1.3702197796709552,0.29791818483061894,16
SU2-CNOT-line,6,2,exploratory_post_hoc,orientation_growth_ratio,0.043488609830260996,0.02875780430143615,0.05980691331996547,16
SU2-CNOT-line,8,1,exploratory_post_hoc,enhancement,0.9810976077159008,0.9573724738242795,1.005297688070886,16
SU2-CNOT-line,8,1,exploratory_post_hoc,actual_retention,0.030779532791087038,0.030037019711370464,0.03152629815686496,16
SU2-CNOT-line,8,1,exploratory_post_hoc,deff_from_pairwise_purity,169.209702863804,166.7524648938151,171.7527919707056,16
SU2-CNOT-line,8,1,exploratory_post_hoc,r_times_deff,1353.677622910432,1333.6327182640664,1374.189309769253,16
SU2-CNOT-line,8,1,exploratory_post_hoc,haar_population_sd_rho,0.02190741019057442,0.02142081321719254,0.02238241237323006,16
SU2-CNOT-line,8,1,exploratory_post_hoc,population_orientation_z,-0.8994470931170622,-2.0369156657676015,0.2244050872849934,16
SU2-CNOT-line,8,1,exploratory_post_hoc,orientation_growth_ratio,0.05905464611531913,0.044813020591984505,0.07523749244092763,16
SU2-CNOT-line,8,2,exploratory_post_hoc,enhancement,0.9856984978649397,0.9791314858903503,0.9917323829445234,16
SU2-CNOT-line,8,2,exploratory_post_hoc,actual_retention,0.13915743499269734,0.13820970047450148,0.14004549010056933,16
SU2-CNOT-line,8,2,exploratory_post_hoc,deff_from_pairwise_purity,169.209702863804,166.72099366550353,171.75430784230028,16
SU2-CNOT-line,8,2,exploratory_post_hoc,r_times_deff,6091.549303096944,6002.027546352643,6182.421662556203,16
SU2-CNOT-line,8,2,exploratory_post_hoc,haar_population_sd_rho,0.009724300342130943,0.009510963941849726,0.00993326609586855,16
SU2-CNOT-line,8,2,exploratory_post_hoc,population_orientation_z,-1.4959372496448515,-2.209078521214828,-0.8372343421231218,16
SU2-CNOT-line,8,2,exploratory_post_hoc,orientation_growth_ratio,0.021077107600519552,0.014186409266254144,0.02909963356320888,16
SU2-CNOT-line,10,1,exploratory_post_hoc,enhancement,0.9929654450833425,0.9717371318529923,1.0148214195933607,16
SU2-CNOT-line,10,1,exploratory_post_hoc,actual_retention,0.009706407087813663,0.009492473650099685,0.009918604993995744,16
SU2-CNOT-line,10,1,exploratory_post_hoc,deff_from_pairwise_purity,467.649031289492,463.14611684553654,473.00967112816494,16
SU2-CNOT-line,10,1,exploratory_post_hoc,r_times_deff,4676.490312894919,4631.930794260671,4730.283802844742,16
SU2-CNOT-line,10,1,exploratory_post_hoc,haar_population_sd_rho,0.015158356259427696,0.015003690326142,0.015292358232058661,16
SU2-CNOT-line,10,1,exploratory_post_hoc,population_orientation_z,-0.46720826711103314,-1.85662655072461,0.9653575709776464,16
SU2-CNOT-line,10,1,exploratory_post_hoc,orientation_growth_ratio,0.03248327718513698,0.01969060567831822,0.047269890635998804,16
SU2-CNOT-line,10,2,exploratory_post_hoc,enhancement,0.9912473656654028,0.9866659887770524,0.9956167570712722,16
SU2-CNOT-line,10,2,exploratory_post_hoc,actual_retention,0.053292869121795795,0.053050232396613294,0.05352721497382245,16
SU2-CNOT-line,10,2,exploratory_post_hoc,deff_from_pairwise_purity,467.649031289492,463.0850928953052,472.9411957357961,16
SU2-CNOT-line,10,2,exploratory_post_hoc,r_times_deff,25720.696720922057,25471.051654953415,26010.01178553547,16
SU2-CNOT-line,10,2,exploratory_post_hoc,haar_population_sd_rho,0.006318350603074882,0.006255427281012778,0.006374652378155526,16
SU2-CNOT-line,10,2,exploratory_post_hoc,population_orientation_z,-1.3873636992512832,-2.087992929698901,-0.7004451229845826,16
SU2-CNOT-line,10,2,exploratory_post_hoc,orientation_growth_ratio,0.010091094503758868,0.006649428845309679,0.013785052320088002,16
SU2-CNOT-line,12,1,exploratory_post_hoc,enhancement,0.9846586585419532,0.9692451533117523,1.0024019867278737,16
