profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,mean,ci95_low,ci95_high,circuits,relative_ci95_halfwidth,jackknife_max_shift,passes_min_circuits,passes_precision_flag,inference_ready
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,-0.0005498812944406482,-0.002966278756722448,0.0017905988150238984,16,4.325367692844645,0.0005172051954415568,True,False,False
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,enhancement,0.9917380030189954,0.9794608898029457,1.0042021053564225,16,0.01247366516063768,0.0032399686000164074,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,actual_retention,0.33057933433966513,0.3264627465598694,0.33462289283036667,16,0.012342190546782405,0.0010799895333388765,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,deff_pairwise,51.04127701108412,50.485035715692106,51.57723189790957,16,0.010699146320146756,0.13518943205821188,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,pairwise_purity,0.019601374534197125,0.019395364476935375,0.01981062780763752,16,0.010592709454575872,5.34129639350317e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,0.027260738795648727,0.027053822585178522,0.027468006450068933,16,0.007596710199147684,5.299567515429024e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,0.00045039381043259375,0.0004358518483757761,0.0004654318237566036,16,0.03283790173805514,4.092251770447075e-06,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,0.488608982415343,0.48562975691247334,0.4917245864348317,16,0.0062369192357350335,0.0007122957869575841,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,-0.3106809077560413,-0.7698525325091145,0.14666713791080688,16,1.4750176910446138,0.12274591887297809,True,False,False
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,6,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,-0.002753998993668156,-0.006912997548661605,0.001331454974344531,16,1.4968147304994175,0.001079989533338824,True,False,False
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,enhancement,0.9810976077159008,0.9567127436959736,1.0048636674133253,16,0.024539313590546917,0.005093050943617894,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,actual_retention,0.030779532791087038,0.030034155499661045,0.031548978741047055,16,0.024607638648509053,0.00015978199038801585,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,deff_pairwise,169.2097028638026,166.74703572695125,171.75657863582404,16,0.014802764924494267,0.6741300266339465,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,pairwise_purity,0.0059152195393934,0.005824735788269393,0.006002003253582578,16,0.014984014044841707,2.468162499146692e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,0.0136815068867419,0.013593512212732991,0.013766688342312074,16,0.006328839762047673,2.448879979621843e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,trC3_u_stat,4.478218454978727e-05,4.2801469627219456e-05,4.6800382788982666e-05,16,0.04464848244861032,5.674705955082031e-07,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,Ffull_over_FQ_mean,0.49177601984907965,0.4901448829834355,0.49334182232893053,16,0.003250401825688994,0.0004703443279719388,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,haar_alignment_z,-0.3926000920960618,-0.8828715952082874,0.10727558925628851,16,1.2610124200153088,0.10642083137509822,True,False,False
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,1,physical_minus_rank_baseline,-0.0005930162285207437,-0.001343455319714805,0.00017695932117000324,16,1.2819334174693875,0.00015978199038801043,True,False,False
